facilityId,facilityName,facilityClass,facilityType,belongCityId,phone,fax,url,email,address,photo,facility_service
2645,坪林區第十八公墓,公立,公墓,新北市(臺北縣),(02)2665-7251分機205,,,,新北市(臺北縣)坪林區(坪林鄉)鷺鷥岫段中心崙小段53-8地號,,
2646,坪林區第十九公墓,公立,公墓,新北市(臺北縣),(02)2665-7251分機205,,,,"新北市(臺北縣)坪林區(坪林鄉)九芎林段石小段54-22,54-23地號",,
2647,坪林區第二十一公墓,公立,公墓,新北市(臺北縣),(02)2665-7251分機205,,,,新北市(臺北縣)坪林區(坪林鄉)灣潭段粗窟小段23-1地號,,
2648,坪林區第二十二公墓,公立,公墓,新北市(臺北縣),(02)2665-7251分機205,,,,新北市(臺北縣)坪林區(坪林鄉)灣潭段幼瀨小段34-3等地號,,
2649,汐止區第二公墓,公立,公墓,新北市(臺北縣),(02)2641-1111分機167,(02)2647-5347,,,新北市(臺北縣)汐止區(汐止市)茄苳腳段572-2、水源段1298地號,,
2650,汐止區第三公墓,公立,公墓,新北市(臺北縣),(02)2641-1111分機167,(02)2647-5347,,,新北市(臺北縣)汐止區(汐止市)鄉長厝段鄉長厝小段75-1等地號,,
2651,汐止區第四公墓,公立,公墓,新北市(臺北縣),(02)2641-1111分機167,(02)2647-5347,,,新北市(臺北縣)汐止區(汐止市)叭嗹港段烘內小段87之1，北港段洪內小段236之1地號,,
2652,新店區第三公墓,公立,公墓,新北市(臺北縣),(02)2911-2281分機1013,,,,新北市(臺北縣)新店區(新店市)安康段861等、安華段205等地號,,
2653,鶯歌區第二公墓,公立,公墓,新北市(臺北縣),(02)2678-0202分機254,,,,新北市(臺北縣)鶯歌區(鶯歌鎮)尖山堆段522等地號,,
2654,鶯歌區第三公墓(附設納骨堂),公立,公墓,新北市(臺北縣),(02)2678-0202分機254,,,,新北市(臺北縣)鶯歌區(鶯歌鎮)大湖段大湖小段348-38等、工藝段9等、大湖段圳子頭坑小段270-2地號,,
2655,新店區第五公墓,公立,公墓,新北市(臺北縣),(02)2911-2281分機1013,,,,新北市(臺北縣)新店區(新店市)直潭段直潭小段257-2地號,,
2656,新店區第六公墓,公立,公墓,新北市(臺北縣),(02)2911-2281分機1013,,,,新北市(臺北縣)新店區(新店市)新和段17等地號,,
2657,新店區第七公墓,公立,公墓,新北市(臺北縣),(02)2911-2281分機1013,,,,新北市(臺北縣)新店區(新店市)直潭段康雅崙小段1等地號,,
2658,東勢鄉東北公墓暨納骨堂公共造產事業,公立,骨灰(骸)存放設施,雲林縣,05-6995537,,,,雲林縣東勢鄉東勢鄉東北村東勢東路218-20號,,232240|東北納骨堂|||232241|東北納骨堂||
2659,石門區第四公墓,公立,公墓,新北市(臺北縣),(02)2638-1721分機311,,,,新北市(臺北縣)石門區(石門鄉)下角段草埔尾小段1之3、1之13地號,,
2660,中和區第一公墓,公立,公墓,新北市(臺北縣),(02)2248-2688分機313,,,,新北市(臺北縣)中和區(中和市)秀峰段640、657地號,,
2661,中和區第二公墓,公立,公墓,新北市(臺北縣),(02)2248-2688分機313,,,,新北市(臺北縣)中和區(中和市)烘爐地段280、535地號,,
2662,中和區第五公墓,公立,公墓,新北市(臺北縣),(02)2248-2688分機313,,,,新北市(臺北縣)中和區(中和市)國道段272等地號,,"232256|全區|單棺面積8㎡$12000|原中坑段灰磘小段24-2、24-3地號地籍重測後，係屬排水溝用地，予以移出，故面積修正為54,231平方公尺。(99/11/30)"
2665,中和納骨堂,公立,骨灰(骸)存放設施,新北市(臺北縣),2946-1153或2946-1173,,,,新北市(臺北縣)中和區(中和市)橫路里興南路3段52巷38號,,232258|骨骸寄存|37000-40000非中和市加收1倍||232259|骨灰寄存|37000-40000非中和市民加1倍|
2666,土城區第十公墓,公立,公墓,新北市(臺北縣),(02)2273-2000分機555,,,,新北市(臺北縣)土城區(土城市)柑林段1321等地號,,
2667,土城區第十一公墓,公立,公墓,新北市(臺北縣),(02)2273-2000分機555,,,,新北市(臺北縣)土城區(土城市)冷水段231等地號,,
2668,中和區第七公墓,公立,公墓,新北市(臺北縣),(02)2248-2688分機313,,,,新北市(臺北縣)中和區(中和市)自強段105等、員山段993等、民利段607等地號,,
2669,三峽區第十六公墓,公立,公墓,新北市(臺北縣),(02)2671-1017分機203,,,,新北市(臺北縣)三峽區(三峽鎮)十三添段十三添小段8之2等地號,,
2670,林口區第一公墓,公立,公墓,新北市(臺北縣),(02)2603-3111分機611,0,,,新北市(臺北縣)林口區(林口鄉)南勢埔段頭湖小段8之2等地號,,232248|全區||
2671,林口區第二公墓,公立,公墓,新北市(臺北縣),(02)2603-3111分機611,0,,,新北市(臺北縣)林口區(林口鄉)菁埔段湖子小段101之1等地號,,232249|埋葬屍體||
2672,林口區第三公墓,公立,公墓,新北市(臺北縣),(02)2603-3111分機611,0,,,新北市(臺北縣)林口區(林口鄉)菁埔段後湖小段151-1等地號,,232250|埋葬||
2673,私立林口頂福陵園,私立,公墓,新北市(臺北縣),(02)2609-2988,,,,新北市(臺北縣)林口區(林口鄉)頂福里89號,,232251|埋葬全區||員工數無資料
2674,淡水區第九公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)水梘頭段南勢埔小段25、113地號,,
2675,金鋒鄉嘉蘭安息園,公立,骨灰(骸)存放設施,臺東縣,089-751144#165,,http://www.ttjfng.gov.tw/releaseRedirect.do?unitID=183,,臺東縣金峰鄉嘉蘭村4鄰161號,,
2677,阿蓮區第四公墓,公立,公墓,高雄市(高雄市),07-631177,,,,高雄市(高雄縣)阿蓮區(阿蓮鄉)中軍段1752地號,,
2678,阿蓮區第五公墓,公立,公墓,高雄市(高雄市),07-6311177,,,,高雄市(高雄縣)阿蓮區(阿蓮鄉)石案潭段1320.1527等2地號,,
2679,阿蓮區第九公墓,公立,公墓,高雄市(高雄市),07-6311177,,,,高雄市(高雄縣)阿蓮區(阿蓮鄉)土庫段1699地號,,
2681,阿蓮區第三公墓,公立,公墓,高雄市(高雄市),07-6311177,,,,高雄市(高雄縣)阿蓮區(阿蓮鄉)阿蓮段一小段70.73等2地號,,
2682,阿蓮區第六公墓,公立,公墓,高雄市(高雄市),07-6311177,,,,高雄市(高雄縣)阿蓮區(阿蓮鄉)青安段134.135-1等2地號,,
2683,阿蓮區第七公墓,公立,公墓,高雄市(高雄市),07-6311177,,,,高雄市(高雄縣)阿蓮區(阿蓮鄉)峰崗段1213-0地號,,
2684,阿蓮區第八公墓,公立,公墓,高雄市(高雄市),07-6311177,,,,高雄市(高雄縣)阿蓮區(阿蓮鄉)九鬮段72-1.1583.1583-1等3地號,,
2685,淡水區第一公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)海鷗段122、123等地號,,
2686,淡水區第三公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7602,,,,新北市(臺北縣)淡水區(淡水鎮)下圭柔山段67-1地號,,
2687,淡水區第四公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)下圭柔山段306-1等地號,,
2688,淡水區第五公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)灰子段公埔子小段62地號,,
2689,淡水區第六公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)大屯段番社前小段28-1、29地號,,
2690,淡水區第七公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)草埔尾段南平小段2等、北勢子小段118地號,,
2691,淡水區第八公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7602,,,,新北市(臺北縣)淡水區(淡水鎮)北投子段132-7、132-20地號,,
2692,淡水區第十公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)樹林口段樹林口小段70地號,,
2693,淡水區第十一公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7610,,,,新北市(臺北縣)淡水區(淡水鎮)興福寮段125、126地號,,
2694,淡水區第十二公墓,公立,公墓,新北市(臺北縣),(02)2622-1020分機7602,,,,新北市(臺北縣)淡水區(淡水鎮)小坪頂段134、144地號,,
2695,高雄市旗山區第一納骨堂,公立,骨灰(骸)存放設施,高雄市(高雄市),07-6628467,07-6628467,,,高雄市(高雄縣)旗山區(旗山鎮)南寮巷1號之1/旗山鎮旗尾段2228-2地號,,
2698,綠島鄉納骨堂,公立,骨灰(骸)存放設施,臺東縣,089-672510,089-672478,,v350.v317@msa.hinet.net,臺東縣綠島鄉南寮村光明路1號,,232252|骨骸櫃|20000~30000元||232253|骨灰櫃|28000元|
2699,綠島鄉公舘公墓,公立,公墓,臺東縣,089-672510,089-672478,,v350.v317@msa.hinet.net,臺東縣綠島鄉公舘段6.7.8.9號,,
2700,綠島鄉南寮公墓,公立,公墓,臺東縣,089-672510,089-672478,,v350.v317@msa.hinet.net,臺東縣綠島鄉南寮村光明路1號,,
2701,嘉義市立火化場,公立,火化場,嘉義市,05-2891414,05-2890593,http://www.chiayi.gov.tw/web/civil/04affair/affair03_a.asp,cycg241@ems.chiayi.gov.tw,嘉義縣水上鄉南鄉村牛稠埔100之13號,,232254|遺體火化|本市市民$4000；本縣非本市民$6000；外縣市$8000||232638|遺骨再化|||232639|殘肢火化|||232640|死胎火化||
2702,汐止區第八公墓,公立,公墓,新北市(臺北縣),(02)2641-1111分機167,(02)2647-5347,,,新北市(臺北縣)汐止區(汐止市)社後段社后下小段37之4地號,,
2703,汐止區柯子林公墓,公立,公墓,新北市(臺北縣),(02)2641-1111分機167,(02)2647-5347,,,新北市(臺北縣)汐止區(汐止市)北港段柯子林小段89之5、89之6地號,,
2704,汐止區第十公墓,公立,公墓,新北市(臺北縣),(02)2641-1111分機167,(02)2647-5347,,,新北市(臺北縣)汐止區(汐止市)橫科段橫科小段135-1地號,,
2705,中興納骨塔,公立,骨灰(骸)存放設施,花蓮縣,03-8883118,03-8883421,,,花蓮縣卓溪鄉,,232364|納骨室|1000元/座|
2706,內門區第一公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)溝坪段1637地號,,
2707,內門區第二公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)溝坪段1705地號,,
2708,內門區第三公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)萊子坑段202-1.202-3地號,,
2709,內門區第四公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)永富段151地號,,
2710,內門區第五公墓,公立,公墓,高雄市(高雄市),07-6671211,,,,高雄市(高雄縣)內門區(內門鄉)大埔段229地號,,
2711,內門區第六公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)虎頭山段492-0地號,,
2712,內門區第七公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)虎頭山段791-0.783-0.775-0.770-0.772-0.806-0.980-0.782.,,
2713,內門區第八公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)內埔段799-2地號,,
2714,內門區第九公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)東勢埔段1088地號,,
2715,內門區第十公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)木柵段2767地號,,
2716,內門區第十一公墓,公立,公墓,高雄市(高雄市),07-6672061,,,,高雄市(高雄縣)內門區(內門鄉)木柵段1907地號,,
2718,旗山區第一公墓,公立,公墓,高雄市(高雄市),07-6628467,07-6628467,,,高雄市(高雄縣)旗山區(旗山鎮)旗甲段784地號,,
2719,旗山區第二公墓,公立,公墓,高雄市(高雄市),07-6628467,07-6628467,,,高雄市(高雄縣)旗山區(旗山鎮)旗山鎮三協里北勢段565.565-1號,,
2720,旗山區第三公墓,公立,公墓,高雄市(高雄市),07-6628467,07-6628467,,,高雄市(高雄縣)旗山區(旗山鎮)大山段954.954-1地號、大山段959地號,,
2722,旗山區第四公墓,公立,公墓,高雄市(高雄市),07-6628467,07-6628467,,,高雄市(高雄縣)旗山區(旗山鎮)得湖段4.138.129.126地號,,
2723,旗山區第五公墓,公立,公墓,高雄市(高雄市),07-6628467,6628467,,,高雄市(高雄縣)旗山區(旗山鎮)圓潭子段三小段1609地號、1611地號,,
2725,七美鄉公墓公園化土葬區,公立,公墓,澎湖縣,06-9971007,,,,澎湖縣七美鄉東湖頂隙34地號,,232260|土葬區|新台幣1萬元|
2726,帝皇嶺紀念花園,私立,骨灰(骸)存放設施,南投縣,04-22232592,,,,南投縣名間鄉崁腳村名松路一段227號,,232262|1樓及地下1樓||
2727,養德寶塔,私立,骨灰(骸)存放設施,南投縣,049-2272893,,,,南投縣南投市嘉興里大庄路59巷93號,,232263|全區||
2729,埔里鎮慈孝堂,公立,骨灰(骸)存放設施,南投縣,049-2984040,,,,南投縣埔里鎮中山路二段239號,,232266|2樓|||232267|1樓及2樓||
2731,通霄鎮第十三公墓納骨堂(懷恩堂),公立,骨灰(骸)存放設施,苗栗縣,037-765439,037-765438,http://www.tungshiau.gov.tw/980901/index.asp,,苗栗縣通霄鎮烏眉里10鄰烏眉坑123之1號,,232281|骨骸櫃位|40000~82000元||232282|骨灰櫃位|28000~58000元||232286|神主牌位|6000元||233422|雙人骨灰櫃位|||233423|家族骨灰櫃位||
2732,通霄鎮第一公墓(海埔口),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮南華段447,,232287|墓地|3000~96000元|1081122公告禁葬|232287|墓地|3000~96000元|1081122公告禁葬
2733,通霄鎮第二公墓(北勢山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮北梅段571,,232288|墓地|3000~96000元||232288|墓地|3000~96000元|1081122公告禁葬
2734,通霄鎮第三公墓(井頭山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮圳頭段609、611、479,,
2735,通霄鎮第四公墓(塚埔山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮通平段434,,
2736,通霄鎮第五公墓(圓仔山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮土城段969,,232291|墓地|3000~96000元||232291|墓地|3000~96000元|
2737,通霄鎮第六公墓(井仔窩),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮五里牌段五里牌小段292,,232292|墓地|3000~96000元||232292|墓地|3000~96000元|
2738,通霄鎮第七公墓(清溪山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮內湖東段720,,232293|墓地|3000~96000元||232293|墓地|3000~96000元|
2739,通霄鎮第八公墓(大坪埔),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮楓樹窩段397-1、397-2、397-3,,232294|墓地|3000~96000元|
2740,通霄鎮第九公墓(店仔窩),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮白東段372、216、75、209、74、210,,232295|墓地|3000~96000元|白東段216、75、209、74、210禁葬中
2741,通霄鎮第十公墓(隘頭山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮南和段494,,232296|墓地|3000~96000元|
2742,通霄鎮第十一公墓(坡仔頭),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮土城段1392,,232297|墓地|3000~96000元|
2743,通霄鎮第十二公墓(風水龍),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮福興段685,,232298|墓地|3000~96000元||232298|墓地|3000~96000元|
2744,通霄鎮第十三公墓(牛埔山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮烏眉坑段981、981-4、981-5、981-8、981-9、981-7、981-10,,232299|墓地||部份區域已規劃成納骨堂
2745,通霄鎮第十四公墓(大坪頂),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮大坪頂段635、643、649、635-2,,232300|墓地|3000~96000元|
2746,通霄鎮第十五公墓(坪埔墘),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮五里牌段五里牌小段294,,232301|墓地|3000~96000元|
2747,通霄鎮第十六公墓(白米頭山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮內湖西段673,,232302|墓地|3000~96000元|
2748,通霄鎮第十七公墓(番仔寮),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮楓樹窩段722,,232303|墓地|3000~96000元||232303|墓地|3000~96000元|
2749,通霄鎮第十八公墓(外橫岡),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮烏眉坑段660,,232304|墓地|3000~96000元|
2750,通霄鎮第十九公墓(大坪山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮北勢窩段1132、1146、1146-2、1133,,232305|墓地|3000~96000元||232305|墓地|3000~96000元|
2751,通霄鎮第二十公墓(竹林山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮北勢窩段820,,232306|墓地|3000~96000元|
2752,通霄鎮第二十一公墓(土地公埔),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮北勢窩段1330、1330-4、1330-2、1330-6,,232307|墓地|3000~96000元|
2753,通霄鎮第二十二公墓(琵佛山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮北勢窩段1409,,
2754,通霄鎮第二十三公墓(雙連埤),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮通平段196,,232309|墓地|3000~96000元|
2755,通霄鎮第二十四公墓(東片山),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮新埔段377、165、166,,232312|墓地|3000~96000元||232312|墓地|3000~96000元|
2756,通霄鎮第二十五公墓(四窩口),公立,公墓,苗栗縣,037-752104,,,,苗栗縣苑裡鎮雲天段1329,,
2757,通霄鎮第二十九公墓(啼雞崙),公立,公墓,苗栗縣,037-752104,,,,苗栗縣通霄鎮通平段1182,,232311|墓地|3000~96000元||232311|墓地|3000~96000元|
2758,銅鑼鄉第二公墓(校栗坪),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉芎蕉灣段671地號,,
2759,銅鑼鄉第一公墓(北排尾),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉福興段4地號,,
2760,銅鑼鄉第三公墓(金陵坑口),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉竹圍段32-1地號,,
2761,銅鑼鄉第四公墓(銑櫃坑口),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉樟樹林段795地號,,
2762,銅鑼鄉第五公墓(伯公龍排),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉九湖段148-3地號,,
2763,銅鑼鄉第六公墓(樟樹坪),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉老雞隆段1074地號,,
2764,銅鑼鄉第七公墓(銃櫃坪),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉老雞隆段982地號,,
2765,銅鑼鄉第八公墓大坪),公立,公墓,苗栗縣,037-982130轉31,,,,苗栗縣銅鑼鄉新雞隆段2170地號,,
