Unnamed: 0,匯入時間,統計時間,區域別代碼,縣市,鄉鎮市區,村里,戶數,人口數,人口數-男,人口數_人口數_女,人口數_0歲_男,人口數_0歲_女,人口數_1歲_男,人口數_1歲_女,人口數_2歲_男,人口數_2歲_女,人口數_3歲_男,人口數_3歲_女,人口數_4歲_男,人口數_4歲_女,人口數_5歲_男,人口數_5歲_女,人口數_6歲_男,人口數_6歲_女,人口數_7歲_男,人口數_7歲_女,人口數_8歲_男,人口數_8歲_女,人口數_9歲_男,人口數_9歲_女,人口數_10歲_男,人口數_10歲_女,人口數_11歲_男,人口數_11歲_女,人口數_12歲_男,人口數_12歲_女,人口數_13歲_男,人口數_13歲_女,人口數_14歲_男,人口數_14歲_女,人口數_15歲_男,人口數_15歲_女,人口數_16歲_男,人口數_16歲_女,人口數_17歲_男,人口數_17歲_女,人口數_18歲_男,人口數_18歲_女,人口數_19歲_男,人口數_19歲_女,人口數_20歲_男,人口數_20歲_女,人口數_21歲_男,人口數_21歲_女,人口數_22歲_男,人口數_22歲_女,人口數_23歲_男,人口數_23歲_女,人口數_24歲_男,人口數_24歲_女,人口數_25歲_男,人口數_25歲_女,人口數_26歲_男,人口數_26歲_女,人口數_27歲_男,人口數_27歲_女,人口數_28歲_男,人口數_28歲_女,人口數_29歲_男,人口數_29歲_女,人口數_30歲_男,人口數_30歲_女,人口數_31歲_男,人口數_31歲_女,人口數_32歲_男,人口數_32歲_女,人口數_33歲_男,人口數_33歲_女,人口數_34歲_男,人口數_34歲_女,人口數_35歲_男,人口數_35歲_女,人口數_36歲_男,人口數_36歲_女,人口數_37歲_男,人口數_37歲_女,人口數_38歲_男,人口數_38歲_女,人口數_39歲_男,人口數_39歲_女,人口數_40歲_男,人口數_40歲_女,人口數_41歲_男,人口數_41歲_女,人口數_42歲_男,人口數_42歲_女,人口數_43歲_男,人口數_43歲_女,人口數_44歲_男,人口數_44歲_女,人口數_45歲_男,人口數_45歲_女,人口數_46歲_男,人口數_46歲_女,人口數_47歲_男,人口數_47歲_女,人口數_48歲_男,人口數_48歲_女,人口數_49歲_男,人口數_49歲_女,人口數_50歲_男,人口數_50歲_女,人口數_51歲_男,人口數_51歲_女,人口數_52歲_男,人口數_52歲_女,人口數_53歲_男,人口數_53歲_女,人口數_54歲_男,人口數_54歲_女,人口數_55歲_男,人口數_55歲_女,人口數_56歲_男,人口數_56歲_女,人口數_57歲_男,人口數_57歲_女,人口數_58歲_男,人口數_58歲_女,人口數_59歲_男,人口數_59歲_女,人口數_60歲_男,人口數_60歲_女,人口數_61歲_男,人口數_61歲_女,人口數_62歲_男,人口數_62歲_女,人口數_63歲_男,人口數_63歲_女,人口數_64歲_男,人口數_64歲_女,人口數_65歲_男,人口數_65歲_女,人口數_66歲_男,人口數_66歲_女,人口數_67歲_男,人口數_67歲_女,人口數_68歲_男,人口數_68歲_女,人口數_69歲_男,人口數_69歲_女,人口數_70歲_男,人口數_70歲_女,人口數_71歲_男,人口數_71歲_女,人口數_72歲_男,人口數_72歲_女,人口數_73歲_男,人口數_73歲_女,人口數_74歲_男,人口數_74歲_女,人口數_75歲_男,人口數_75歲_女,人口數_76歲_男,人口數_76歲_女,人口數_77歲_男,人口數_77歲_女,人口數_78歲_男,人口數_78歲_女,人口數_79歲_男,人口數_79歲_女,人口數_80歲_男,人口數_80歲_女,人口數_81歲_男,人口數_81歲_女,人口數_82歲_男,人口數_82歲_女,人口數_83歲_男,人口數_83歲_女,人口數_84歲_男,人口數_84歲_女,人口數_85歲_男,人口數_85歲_女,人口數_86歲_男,人口數_86歲_女,人口數_87歲_男,人口數_87歲_女,人口數_88歲_男,人口數_88歲_女,人口數_89歲_男,人口數_89歲_女,人口數_90歲_男,人口數_90歲_女,人口數_91歲_男,人口數_91歲_女,人口數_92歲_男,人口數_92歲_女,人口數_93歲_男,人口數_93歲_女,人口數_94歲_男,人口數_94歲_女,人口數_95歲_男,人口數_95歲_女,人口數_96歲_男,人口數_96歲_女,人口數_97歲_男,人口數_97歲_女,人口數_98歲_男,人口數_98歲_女,人口數_99歲_男,人口數_99歲_女,人口數_100歲以上_男,人口數_100歲以上_女
2937,20211201,202109,67000230010,臺南市,玉井區,豐里里,371,1027,542,485,0,0,1,0,4,1,0,1,3,3,5,1,3,0,1,1,6,4,3,1,2,2,2,1,3,0,3,2,6,3,2,4,2,8,4,2,1,4,5,2,5,9,6,8,7,6,6,3,10,7,7,6,5,8,8,3,4,5,6,5,7,3,5,6,1,4,4,3,9,5,3,10,5,6,10,4,7,8,9,6,7,6,2,9,6,11,10,5,2,5,12,7,10,5,3,5,9,8,4,6,9,7,4,6,14,8,5,8,15,8,13,8,11,9,10,6,17,9,22,8,10,10,17,9,10,12,7,12,11,7,12,7,7,6,9,8,4,4,2,6,9,6,8,6,7,1,4,6,6,6,4,3,2,6,3,8,3,7,5,7,3,3,4,5,2,5,3,1,8,5,1,4,2,2,4,7,2,3,3,3,1,2,0,4,2,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0
2938,20211201,202109,67000240001,臺南市,楠西區,楠西里,757,1962,1025,937,1,4,6,4,5,2,6,6,5,3,7,2,3,3,5,4,2,6,9,9,7,3,5,3,6,3,6,2,4,4,5,3,4,6,4,9,7,2,9,6,12,13,9,14,12,8,11,11,12,11,12,15,10,11,18,14,13,11,13,7,18,5,11,8,17,10,25,10,13,9,14,16,20,12,15,11,11,10,19,11,11,15,13,10,9,14,18,11,10,19,12,13,13,12,12,10,13,10,15,9,15,17,21,17,17,17,20,13,15,16,17,23,15,19,26,20,21,12,26,15,19,20,14,16,26,15,21,14,9,23,15,14,16,17,15,17,11,10,12,13,17,18,15,8,8,9,13,14,9,9,4,10,8,5,6,11,7,12,5,11,10,8,5,14,5,8,5,4,5,4,7,9,5,6,5,6,1,4,4,3,2,5,2,2,2,0,2,2,1,0,1,0,0,0,1,0,1,1,1,0,0,2
2939,20211201,202109,67000240002,臺南市,楠西區,灣丘里,467,1200,653,547,3,2,1,3,0,2,3,3,3,3,5,4,2,5,2,3,1,2,5,7,5,2,2,2,3,5,6,3,4,2,4,3,9,4,6,4,8,4,4,4,4,8,5,6,5,4,5,6,13,6,8,9,6,7,3,8,5,4,5,3,3,5,4,6,5,5,6,4,8,5,4,6,8,9,9,7,14,11,6,4,9,10,7,8,7,9,6,7,8,5,7,5,7,8,8,4,9,9,14,3,10,7,11,5,12,10,15,7,16,4,10,10,12,8,13,10,23,12,15,15,16,11,14,4,12,9,12,14,12,14,19,9,15,10,15,12,2,4,11,5,8,8,12,5,7,7,9,6,6,5,5,3,5,6,3,4,6,8,3,6,6,5,2,4,5,10,3,3,5,3,1,7,4,5,2,2,1,1,1,1,4,2,0,3,4,0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0
2940,20211201,202109,67000240003,臺南市,楠西區,密枝里,284,726,397,329,1,1,1,1,2,1,2,2,3,1,0,2,0,1,4,0,0,0,1,1,2,0,0,0,3,0,3,2,2,1,1,2,0,5,3,1,2,2,5,4,4,5,5,5,3,5,9,3,2,4,6,3,3,6,4,3,2,2,9,2,5,8,7,1,4,1,2,5,4,2,7,4,3,4,4,3,3,5,3,3,4,1,5,2,2,0,5,12,8,7,4,6,3,4,7,3,4,5,7,8,15,4,8,6,9,9,5,6,7,0,11,8,9,6,7,7,7,7,8,4,7,3,16,5,6,4,10,3,8,4,5,8,9,7,6,1,4,7,4,6,6,8,7,4,8,4,6,5,3,0,1,5,1,4,2,2,2,4,1,7,4,3,4,3,1,3,0,4,3,4,3,3,1,2,2,2,1,0,1,2,2,0,0,0,1,2,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0
2941,20211201,202109,67000240004,臺南市,楠西區,照興里,412,1062,581,481,0,3,1,3,3,1,1,5,2,3,3,3,3,1,4,3,1,0,5,2,5,3,3,0,3,4,6,2,2,8,7,1,4,5,5,4,7,5,6,2,4,5,9,4,4,5,6,2,3,4,11,5,2,8,9,3,7,4,8,9,9,7,7,3,4,6,5,5,3,7,7,8,8,3,7,10,3,5,7,10,8,3,4,6,8,3,6,6,9,7,7,8,3,4,6,6,11,8,3,8,11,4,10,8,13,6,11,8,13,11,16,7,18,8,10,12,7,12,18,10,12,7,17,8,15,10,16,7,11,10,13,8,12,7,10,8,3,9,5,3,9,8,3,6,9,11,7,8,6,1,3,2,3,3,2,2,5,2,3,4,5,4,3,5,3,4,3,3,2,6,3,5,3,2,2,5,3,3,2,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,20211201,202109,67000240005,臺南市,楠西區,鹿田里,379,970,504,466,0,3,0,0,5,1,3,4,2,0,3,3,1,1,3,2,2,1,5,4,1,0,2,3,3,0,1,1,3,3,2,4,2,3,4,6,3,5,5,7,4,5,10,7,5,5,3,4,5,7,3,4,3,3,5,6,8,4,3,7,5,5,5,4,6,8,10,5,6,4,5,7,8,5,5,7,7,9,8,3,4,5,6,4,5,6,7,7,5,5,4,4,3,6,8,4,7,7,5,3,6,3,9,5,5,9,7,4,9,5,9,7,12,10,11,5,7,4,19,11,9,11,23,9,12,11,11,9,17,8,8,10,5,9,12,2,8,6,3,14,4,9,7,8,3,4,11,6,1,3,4,1,6,6,4,5,1,3,3,3,4,4,3,3,3,7,7,5,5,5,3,4,8,7,0,3,2,2,0,5,2,1,2,2,0,2,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0
2943,20211201,202109,67000240006,臺南市,楠西區,龜丹里,251,684,372,312,0,1,0,1,1,2,4,1,4,1,2,2,2,1,3,1,3,1,1,1,0,2,0,2,1,1,3,0,0,0,1,1,0,2,0,1,0,4,1,1,7,4,4,3,3,3,3,4,3,4,2,5,1,4,3,4,3,2,6,3,5,4,7,2,4,3,4,1,6,3,5,4,7,5,3,5,6,5,5,2,6,3,6,3,6,4,5,3,8,3,5,4,1,5,7,1,3,1,7,4,9,4,4,4,6,8,7,7,4,6,8,6,9,6,7,8,9,8,8,6,10,6,11,8,10,7,10,5,9,5,7,0,6,5,5,3,7,6,6,4,7,9,2,4,3,2,6,4,5,2,4,1,3,4,2,5,4,4,1,1,3,5,1,2,2,2,1,7,1,1,1,3,2,3,0,5,0,2,2,2,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2944,20211201,202109,67000240007,臺南市,楠西區,東勢里,945,2477,1242,1235,6,3,9,6,1,5,5,4,5,8,3,4,13,7,5,4,6,7,8,7,13,7,6,7,10,5,5,12,10,6,6,12,9,9,13,9,18,12,11,12,16,16,16,19,16,10,12,17,20,19,11,14,9,15,13,16,17,15,13,14,9,8,12,21,17,8,13,12,12,5,19,15,25,23,14,20,23,12,18,15,16,19,12,25,16,19,14,23,26,19,17,15,17,19,17,12,20,20,28,14,16,18,23,20,14,22,23,13,15,19,21,14,17,21,35,21,24,14,20,23,23,21,16,19,30,17,16,14,14,17,18,22,27,27,13,8,21,23,23,19,17,20,17,13,16,11,12,18,6,17,12,10,5,5,8,18,11,15,8,7,9,15,15,13,8,14,4,16,6,7,6,4,5,9,2,7,4,3,2,4,5,6,0,1,1,3,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2945,20211201,202109,67000250001,臺南市,南化區,南化里,573,1482,792,690,2,1,4,3,2,4,7,5,3,2,4,7,2,1,7,7,4,6,6,3,5,1,3,7,2,6,7,6,4,2,5,5,2,4,6,3,2,4,3,6,5,5,8,7,7,7,5,7,8,8,12,5,11,5,14,13,4,14,11,11,7,5,13,8,9,14,6,5,11,12,12,9,7,8,8,3,19,10,9,8,10,7,11,7,10,7,11,11,10,11,12,9,10,11,13,9,14,8,8,8,14,6,11,10,9,5,10,13,13,9,12,14,13,10,14,21,19,5,14,15,20,7,23,9,9,11,16,14,13,10,20,20,7,11,17,13,12,12,10,13,16,9,18,9,13,15,7,10,7,6,9,4,3,8,7,8,8,3,7,5,5,5,3,3,1,7,5,6,3,3,3,3,7,3,7,5,3,4,2,4,2,1,1,4,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2946,20211201,202109,67000250002,臺南市,南化區,小崙里,282,833,473,360,1,2,3,0,1,2,1,2,3,3,4,0,1,3,1,3,3,3,1,1,0,2,1,3,2,3,1,1,4,2,1,1,2,1,2,1,1,1,3,2,8,2,9,3,8,6,6,4,6,1,7,2,4,5,7,3,3,5,5,5,3,6,7,6,7,6,7,5,5,2,6,7,7,2,5,4,7,7,6,6,6,6,10,4,5,6,7,7,5,3,6,7,6,6,8,4,7,5,3,3,9,3,6,4,9,5,9,5,7,3,4,7,12,4,12,5,15,9,10,10,15,5,8,9,13,3,10,6,11,3,9,10,7,10,10,7,4,5,10,6,7,5,3,7,3,3,4,5,5,3,6,1,4,2,3,5,3,4,1,6,1,2,3,1,1,1,0,3,0,3,2,6,1,3,2,0,4,1,3,2,0,0,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2947,20211201,202109,67000250003,臺南市,南化區,中坑里,149,429,236,193,2,1,0,1,0,0,3,1,1,0,0,2,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,0,2,2,1,1,2,1,2,0,2,1,3,3,2,4,1,0,1,1,3,1,2,2,4,1,4,1,0,3,2,3,3,3,4,2,1,2,5,1,1,3,0,2,1,2,3,1,2,5,3,2,2,4,1,4,4,3,1,4,4,4,3,2,1,5,2,4,2,0,1,7,1,4,2,7,2,0,2,3,3,5,4,5,1,1,5,4,3,7,2,13,4,4,4,7,3,4,5,4,2,7,3,4,2,3,2,3,0,4,2,9,4,1,2,4,7,2,2,1,2,3,2,1,1,2,4,4,0,1,2,1,0,0,2,1,0,1,3,5,5,3,0,3,4,2,2,2,0,1,0,2,5,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2948,20211201,202109,67000250004,臺南市,南化區,北平里,213,590,324,266,0,3,3,0,0,2,1,5,0,0,0,1,2,1,0,0,0,1,1,0,4,0,2,0,5,3,2,1,1,0,2,1,4,2,1,0,2,2,1,2,5,5,4,2,4,1,2,5,4,5,2,7,3,1,2,2,5,2,6,1,4,6,4,2,1,4,0,4,3,0,4,3,3,4,3,2,4,5,3,2,3,3,1,4,3,0,0,1,1,5,2,2,3,4,5,3,3,3,6,3,4,2,6,6,6,4,9,1,6,5,7,1,12,6,10,4,7,1,6,5,16,6,4,4,8,4,5,5,5,5,5,8,7,4,4,2,6,6,3,4,5,3,7,7,3,3,4,4,7,3,3,0,2,3,3,1,1,1,1,1,1,3,3,7,2,4,2,3,1,4,3,5,3,2,0,3,2,2,1,2,3,2,3,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2949,20211201,202109,67000250005,臺南市,南化區,東和里,242,673,372,301,4,2,2,3,0,0,0,0,1,1,1,2,2,1,2,0,6,1,1,1,1,2,4,1,1,0,3,3,0,1,5,1,4,3,0,2,2,1,1,2,2,1,3,3,5,2,4,1,0,3,4,5,6,8,4,8,5,6,2,3,7,4,5,4,5,2,3,3,1,2,2,1,3,2,5,4,5,3,7,6,0,1,7,3,5,3,9,5,5,5,5,3,7,3,5,5,1,4,7,4,5,2,5,5,7,5,5,4,6,0,10,6,6,8,12,4,9,7,5,4,4,8,5,9,12,4,7,4,8,12,8,5,10,3,7,5,4,2,5,6,9,9,1,5,6,5,4,4,4,3,1,5,2,3,4,2,5,5,6,1,3,2,4,4,3,1,1,2,3,5,2,2,1,1,0,1,0,0,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2950,20211201,202109,67000250006,臺南市,南化區,西埔里,274,796,453,343,0,0,3,2,1,1,1,0,1,3,1,2,3,3,1,0,1,1,3,1,0,1,3,1,4,4,1,2,2,1,2,3,1,1,4,1,4,2,4,1,3,4,5,4,3,2,7,3,3,3,2,5,2,4,8,3,6,8,6,4,4,2,6,5,5,7,7,4,5,3,6,5,7,2,6,5,4,6,5,5,3,6,2,5,6,4,6,2,7,3,6,4,12,4,5,3,7,4,4,2,5,1,7,3,10,5,4,4,9,4,9,8,14,9,10,6,7,5,16,6,13,4,12,14,8,7,9,7,8,2,11,7,14,9,7,4,3,3,10,7,7,9,1,3,5,4,2,4,6,1,3,1,3,4,6,3,4,2,2,2,6,4,0,2,3,4,0,1,2,4,4,2,3,3,3,8,2,6,3,3,0,2,0,0,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,20211201,202109,67000250007,臺南市,南化區,北寮里,419,1224,662,562,5,1,2,2,1,3,7,1,2,3,2,5,3,6,5,0,1,3,4,3,4,1,1,1,0,1,2,0,2,2,5,3,1,4,5,4,15,3,4,5,5,9,11,6,5,7,5,4,8,9,9,7,9,8,7,5,10,4,15,5,7,9,6,6,7,7,8,7,3,2,8,5,8,3,6,4,6,11,5,6,7,11,11,5,14,17,9,10,10,9,12,12,13,5,8,11,7,5,7,5,9,10,10,11,16,5,10,5,15,7,13,9,9,8,17,4,7,12,10,10,12,9,13,5,11,10,11,10,10,11,9,13,7,8,15,13,11,10,12,6,10,7,10,5,13,8,6,8,9,3,4,7,8,4,7,6,2,4,7,12,4,9,4,6,4,3,3,5,7,2,3,3,6,7,4,2,2,5,1,3,1,3,0,2,0,1,1,3,0,1,0,1,0,1,0,0,1,0,1,0,0,0
2952,20211201,202109,67000250008,臺南市,南化區,玉山里,363,1140,595,545,3,1,5,3,6,4,2,2,3,6,3,5,2,4,1,2,4,0,3,4,6,5,3,5,2,5,4,3,3,4,2,4,1,4,2,1,3,2,5,4,9,5,6,7,6,6,11,6,6,5,7,7,7,6,5,6,15,7,12,4,7,11,9,10,9,7,9,6,6,10,1,3,7,6,4,5,9,9,6,2,8,11,10,13,9,4,5,11,11,7,9,6,12,11,10,10,11,7,10,6,9,6,7,6,9,10,8,11,12,8,17,9,18,11,10,11,10,9,10,8,12,4,12,11,10,9,7,10,5,10,12,7,6,9,7,11,7,10,13,6,3,13,11,4,8,6,7,4,6,2,6,4,5,3,4,2,6,5,4,6,4,5,1,5,2,4,3,3,5,2,1,4,2,4,2,0,0,3,2,1,1,2,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2953,20211201,202109,67000250009,臺南市,南化區,關山里,302,1127,569,558,2,3,4,14,9,6,8,9,4,7,7,9,9,3,8,5,5,3,5,1,3,1,6,3,3,2,3,3,5,3,4,2,5,7,6,2,4,6,6,10,8,10,10,7,8,3,14,9,14,5,14,10,8,4,7,7,7,8,10,11,10,12,5,5,13,10,9,10,8,6,4,10,8,11,12,9,8,16,10,11,6,13,5,6,9,11,12,11,6,9,7,8,4,2,8,6,6,8,7,6,9,8,7,12,8,12,9,5,11,7,8,5,11,11,5,15,6,7,10,8,10,6,8,5,11,6,4,6,6,4,7,9,5,10,6,11,4,4,5,5,5,9,5,2,7,3,3,1,3,4,2,2,2,3,4,1,2,4,2,3,0,2,6,2,3,3,2,4,3,0,0,2,0,0,0,2,3,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,20211201,202109,67000260001,臺南市,左鎮區,光和里,176,378,211,167,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,3,3,0,0,2,0,1,0,0,2,2,3,1,2,1,1,0,1,1,0,2,1,3,1,1,1,2,1,1,0,1,1,4,1,1,1,0,2,3,4,2,1,5,1,2,0,1,0,2,1,2,5,4,4,1,1,5,5,2,2,2,4,5,1,0,2,1,1,1,1,3,0,1,0,4,4,2,1,4,1,4,1,2,2,5,1,7,2,2,5,3,3,2,2,4,3,3,3,5,5,8,5,3,5,4,4,5,0,7,7,8,1,5,4,7,0,4,7,2,4,4,2,6,1,3,2,3,2,0,3,2,2,3,1,2,1,1,0,0,2,1,5,2,0,4,3,0,1,0,2,0,0,2,1,3,5,0,2,0,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2955,20211201,202109,67000260002,臺南市,左鎮區,榮和里,260,663,357,306,1,0,0,3,1,0,0,0,3,0,2,1,1,2,1,0,1,0,3,0,0,1,2,1,1,1,3,0,1,0,4,3,2,4,1,4,2,1,2,5,4,4,4,4,1,3,2,3,4,3,3,3,5,1,5,4,3,3,2,4,4,3,2,5,5,4,2,3,4,2,2,4,6,2,4,1,3,3,5,3,4,2,5,0,2,2,5,0,8,10,1,6,8,5,5,7,3,5,5,7,6,7,5,10,9,7,6,10,6,2,9,3,9,3,9,0,9,4,13,8,7,7,4,5,10,5,8,1,3,3,4,13,6,5,4,4,6,7,4,7,9,4,6,3,7,6,4,3,2,6,0,3,5,2,6,6,4,3,1,1,8,2,2,2,3,4,3,0,3,2,0,4,5,3,4,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2956,20211201,202109,67000260003,臺南市,左鎮區,左鎮里,204,497,268,229,0,1,1,1,3,1,1,0,3,3,1,0,1,2,1,3,1,0,1,1,2,0,1,0,1,1,1,2,1,2,1,2,1,1,1,1,2,3,1,1,3,1,2,4,2,4,0,5,3,3,6,4,2,4,2,1,1,3,4,2,1,1,1,3,2,4,3,3,3,4,1,1,5,3,3,3,3,2,2,3,3,2,4,1,3,3,1,0,2,2,2,1,3,7,4,0,3,4,3,3,1,4,5,2,4,5,1,3,9,3,5,3,6,9,7,1,8,4,10,3,8,3,7,6,7,5,7,3,9,4,4,0,12,2,6,1,5,1,3,7,7,3,2,5,4,2,1,2,2,1,1,1,0,2,2,1,0,2,1,4,4,5,2,5,2,2,2,4,0,2,2,0,1,3,0,1,5,1,0,0,1,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2957,20211201,202109,67000260004,臺南市,左鎮區,中正里,339,775,416,359,1,0,2,0,1,1,1,0,1,2,0,0,2,0,4,2,2,1,1,1,0,2,0,3,2,1,1,0,7,4,2,2,2,3,0,3,1,2,3,0,2,2,4,3,4,4,5,2,1,2,2,6,3,2,3,4,1,4,5,0,3,0,2,2,5,6,3,6,8,3,4,6,6,2,3,5,2,4,7,3,4,1,4,5,12,4,9,2,8,5,9,3,3,2,7,6,4,1,6,2,5,8,9,4,5,5,12,4,6,11,6,6,6,8,8,7,14,4,8,6,8,7,7,5,10,11,7,2,10,13,7,3,9,9,7,5,1,4,8,8,8,18,7,4,5,6,7,3,3,3,2,3,3,2,6,9,6,4,3,5,4,5,2,3,4,1,1,3,4,4,7,3,3,7,1,6,2,7,4,3,1,0,2,2,0,0,1,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0
2958,20211201,202109,67000260005,臺南市,左鎮區,睦光里,133,363,214,149,0,1,1,0,1,2,0,0,1,3,1,1,2,0,0,0,1,3,2,0,2,1,0,0,0,1,1,0,3,1,1,0,1,0,1,1,2,1,2,2,3,4,0,2,1,0,2,0,2,3,3,2,3,1,5,2,5,0,3,3,1,0,3,3,3,2,2,3,1,1,1,2,0,2,2,3,2,0,2,1,7,1,3,1,2,2,5,2,4,3,3,1,1,0,1,3,4,1,1,1,1,2,3,4,5,3,7,1,6,4,2,1,2,1,7,0,4,0,5,4,6,3,2,2,4,3,4,5,4,6,4,1,6,1,2,2,4,0,5,4,3,1,0,2,2,3,3,2,3,3,2,3,3,0,1,2,1,1,1,5,1,0,1,1,2,0,1,1,4,2,1,3,1,1,0,0,0,2,1,0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2959,20211201,202109,67000260006,臺南市,左鎮區,內庄里,175,373,231,142,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,1,0,2,3,1,0,1,1,3,0,0,0,0,2,0,2,1,6,1,3,2,1,1,2,6,2,2,2,2,1,0,2,4,0,0,3,3,1,2,1,0,0,1,1,2,1,0,0,1,0,1,0,4,2,4,1,1,2,2,2,3,0,2,3,4,2,1,2,3,1,5,1,2,2,3,3,3,1,7,2,6,5,7,1,6,4,8,4,8,3,11,1,9,1,4,1,7,3,5,3,3,2,4,4,4,1,3,1,5,3,6,3,3,3,2,3,3,2,3,0,0,0,3,0,3,1,0,2,2,3,2,2,3,2,6,2,1,3,2,4,0,2,2,2,2,2,2,1,1,3,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2960,20211201,202109,67000260007,臺南市,左鎮區,澄山里,223,513,304,209,1,1,0,0,2,1,1,1,0,0,0,1,0,0,3,3,1,0,1,0,1,1,2,2,1,2,0,1,0,1,1,0,2,0,1,1,4,0,1,0,2,1,3,3,3,1,4,2,1,3,7,2,2,5,3,8,3,0,9,3,3,2,5,0,5,1,2,1,2,1,2,2,6,0,3,1,4,1,1,3,2,1,4,3,3,1,4,0,4,2,3,3,1,3,2,2,4,3,2,3,10,4,5,2,8,1,9,6,4,3,8,4,10,6,9,3,7,3,7,9,7,3,9,4,8,4,4,8,4,4,9,5,8,1,2,3,5,2,10,0,4,2,1,5,2,3,3,2,2,2,1,2,3,2,3,3,2,4,1,2,3,2,3,5,1,5,3,3,1,2,1,1,1,4,0,1,1,0,1,2,2,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2961,20211201,202109,67000260008,臺南市,左鎮區,岡林里,170,420,236,184,1,2,2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,2,0,3,1,3,0,3,1,3,4,1,2,0,1,3,2,1,1,6,3,1,2,0,1,2,3,3,0,0,1,2,1,1,1,0,0,5,1,4,3,3,6,7,2,3,1,2,3,3,0,2,4,2,1,2,1,0,3,5,3,2,4,2,1,3,2,5,4,2,0,4,8,5,4,5,1,6,3,7,6,9,6,3,4,11,7,5,5,6,4,4,3,8,2,9,7,3,0,5,4,6,1,4,3,4,5,5,1,3,0,4,3,0,0,0,1,3,2,2,0,1,3,1,1,2,2,2,3,1,1,1,0,2,3,6,1,1,2,1,8,0,0,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,20211201,202109,67000260009,臺南市,左鎮區,草山里,125,298,176,122,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,0,1,1,1,2,0,0,1,2,0,1,1,2,0,0,1,0,3,2,3,0,0,0,2,3,1,1,3,1,2,0,0,2,0,3,1,1,0,0,3,1,1,1,2,1,0,0,3,1,1,1,1,2,2,1,1,1,3,1,2,6,1,2,2,1,4,0,3,2,2,1,3,2,2,2,4,2,2,2,3,3,5,2,0,2,6,3,10,3,6,5,7,2,5,2,5,1,5,3,6,1,3,3,9,2,4,5,2,1,4,1,1,2,5,4,2,0,2,0,1,2,2,1,2,1,0,1,1,1,1,0,0,1,1,3,1,2,2,3,2,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
